Wall time,Step,Value
1763711302.7245166,15070,0.07515746355056763
1763711312.2836404,15185,0.07138289511203766
1763711327.3995786,15371,0.07770426571369171
1763711346.3110769,15610,0.07425243407487869
1763711397.634669,16241,0.06903872638940811
1763711410.9084156,16392,0.07549875974655151
1763711446.5355349,16834,0.07623467594385147
1763711449.1772895,16866,0.0680474042892456
1763711450.5628004,16883,0.07335692644119263
1763711452.3796651,16907,0.0640707015991211
1763711455.4783294,16947,0.07460655272006989
1763711553.5446994,18121,0.073082834482193
1763711554.110753,18129,0.07234907895326614
1763711554.6661718,18137,0.08868882805109024
1763711574.9774582,18405,0.0722835510969162
1763711580.5020492,18481,0.07322052121162415
1763711600.0682864,18759,0.07752245664596558
1763711600.4607518,18765,0.06111452728509903
1763711602.418535,18795,0.08087591081857681
1763711624.6378484,19109,0.06718174368143082
1763711631.789427,19209,0.08414316177368164
1763711639.637543,19319,0.07982268184423447
1763711643.8049226,19377,0.07533065229654312
1763711652.299753,19501,0.07565000653266907
1763711655.7234282,19546,0.07734999060630798
1763711660.7775757,19617,0.07304581999778748
1763711677.7730906,19841,0.06306321918964386
1763711691.0354676,19999,0.07933776825666428
1763711737.7520201,20618,0.06849893927574158
1763711739.947511,20646,0.07795208692550659
1763711754.3566399,20841,0.07650933414697647
1763711764.4212615,20968,0.08148211985826492
1763711769.78027,21036,0.07844077050685883
1763711770.8517833,21052,0.06996947526931763
1763711776.5913403,21129,0.0685817077755928
1763711787.6168485,21267,0.07883826643228531
1763711790.8908534,21311,0.06708203256130219
1763711819.4163406,21676,0.06682391464710236
1763711850.1708071,22063,0.07036730647087097
1763711858.3080251,22162,0.06177800893783569
1763711901.6574733,22702,0.07994705438613892
1763711931.6753516,23071,0.07481813430786133
1763711934.1896992,23106,0.07264900952577591
1763711957.0051959,23406,0.07327361404895782
1763711964.42419,23500,0.07871859520673752
1763712035.0034251,24378,0.05754633992910385
1763712042.2910104,24469,0.07825592160224915
1763712063.5870337,24718,0.08033643662929535
1763712067.1869457,24758,0.06786231696605682
1763712072.9087884,24828,0.07079435884952545
1763712081.337874,24938,0.06697720289230347
1763712085.4918807,24991,0.07863711565732956
1763712094.720144,25112,0.0666547417640686
1763712123.358626,25444,0.07678679376840591
1763712139.881677,25649,0.061919018626213074
1763712145.266713,25715,0.06517067551612854
1763712163.0847385,25929,0.06851911544799805
1763712192.5056374,26303,0.06734035909175873
1763712198.1755247,26377,0.06775650382041931
1763712220.0880108,26646,0.07079858332872391
1763712223.84398,26693,0.08376795053482056
1763712233.570053,26816,0.076093390583992
1763712249.0442235,27014,0.07181792706251144
1763712250.3163934,27029,0.07181380689144135
1763712256.3877735,27104,0.07366186380386353
1763712273.9061325,27308,0.07112926989793777
1763712312.4782116,27792,0.06935513764619827
1763712315.841275,27833,0.07287703454494476
1763712320.8763962,27894,0.06441085785627365
1763712330.113975,28006,0.07711315900087357
1763712337.394091,28102,0.06645077466964722
1763712389.7976446,28794,0.06967021524906158
1763712404.3781679,28972,0.08131065219640732
1763712407.4893079,28984,0.060850221663713455
1763712433.250824,29310,0.07583783566951752
1763712448.0318813,29490,0.07234835624694824
1763712454.2036972,29565,0.07240092754364014
1763712458.7276738,29620,0.06689030677080154
1763712460.0227737,29636,0.06349384784698486
1763712463.4217608,29677,0.07059118896722794
1763712476.0353546,29831,0.0731838047504425
1763712479.2283247,29874,0.07439203560352325
1763712493.436447,30055,0.0729687437415123
1763712495.5184066,30080,0.07803677022457123
1763712513.5508993,30300,0.06943049281835556
1763712545.1606517,30703,0.06398902088403702
1763712563.2754784,30919,0.07424415647983551
1763712566.6607628,30959,0.07860255241394043
1763712567.3318396,30967,0.06644271314144135
1763712570.5913541,31006,0.07009705156087875
1763712599.440161,31376,0.07720550149679184
1763712602.1408498,31410,0.0721038430929184
1763712622.061856,31660,0.07283046841621399
1763712643.0203743,31918,0.07194076478481293
1763712645.9444697,31953,0.07880611717700958
1763712647.8413417,31976,0.08590978384017944
1763712650.962838,32014,0.06996101886034012
1763712716.7847803,32811,0.06878121942281723
1763712717.7660573,32824,0.06674901396036148
1763712753.0817382,33279,0.06010091304779053
1763712763.3324163,33408,0.06387218832969666
1763712784.7517855,33701,0.06151075288653374
1763712792.3900783,33803,0.07127537578344345
1763712796.9677966,33864,0.06334943324327469
1763712841.9633534,34464,0.07054604589939117
1763712879.2358556,34951,0.07132329791784286
1763712880.6096199,34967,0.06589924544095993
1763712894.7561767,35140,0.07365411520004272
1763712901.1026244,35217,0.08886224776506424
1763712913.5361912,35377,0.0692034512758255
1763712921.2361183,35477,0.07805495709180832
1763712927.2051468,35551,0.06920080631971359
1763712939.0000982,35704,0.08420128375291824
1763712955.6309857,35913,0.06755256652832031
1763712958.020586,35948,0.07331322878599167
1763713004.9246695,36501,0.06276889890432358
1763713019.281991,36694,0.06639440357685089
1763713035.06972,36891,0.06839514523744583
1763713036.1257374,36903,0.06864865124225616
1763713043.2581446,36996,0.06777095794677734
1763713048.68978,37065,0.07145221531391144
1763713049.582967,37079,0.07223141193389893
1763713052.2250886,37116,0.07134082913398743
1763713057.4379592,37182,0.08606201410293579
1763713095.405472,37674,0.07023800909519196
1763713101.122058,37749,0.06643849611282349
1763713115.0134733,37937,0.05995382368564606
1763713152.625063,38386,0.06039642170071602
1763713152.7109668,38387,0.06723124533891678
1763713154.3176725,38408,0.08046148717403412
1763713160.1725082,38487,0.06632792949676514
1763713184.1016514,38805,0.06275573372840881
1763713186.6600697,38839,0.07653982937335968
1763713189.8042922,38880,0.07145166397094727
1763713191.1609645,38898,0.06308872997760773
1763713200.7591155,39025,0.06349712610244751
1763713245.3263633,39588,0.07704330235719681
1763713255.51106,39712,0.07138445228338242
1763713288.0323749,40110,0.06461964547634125
1763713298.3654244,40236,0.07389658689498901
1763713299.4255416,40249,0.08170686662197113
1763713306.2373452,40332,0.08450442552566528
1763713312.5681355,40416,0.07297943532466888
1763713322.3339005,40540,0.07170972228050232
1763713328.6678257,40617,0.07613009214401245
1763713355.5035007,40942,0.06702757626771927
1763713365.9738848,41073,0.09868210554122925
1763713390.8799207,41374,0.06102724373340607
1763713399.0577922,41473,0.0669732317328453
1763713403.9072962,41536,0.09057439863681793
1763713404.2331686,41541,0.07194411009550095
1763713406.1452703,41566,0.07098215818405151
1763713440.874414,41968,0.07687553018331528
1763713444.0645816,42012,0.061774253845214844
1763713453.1463134,42131,0.0657089427113533
1763713478.82125,42461,0.061721738427877426
1763713484.2431374,42535,0.06285347789525986
1763713508.9721746,42855,0.07212915271520615
1763713516.5444977,42951,0.06773494184017181
1763713530.9247067,43138,0.07047147303819656
1763713537.9607065,43231,0.08268818259239197
1763713543.078276,43296,0.07234377413988113
1763713569.2197707,43611,0.06347357481718063
1763713582.2114515,43777,0.06901492923498154
1763713619.6115804,44255,0.06863357126712799
1763713621.8726032,44283,0.07254413515329361
1763713627.2018616,44349,0.0646500363945961
1763713636.619635,44463,0.06731347739696503
1763713641.503922,44522,0.0737629383802414
1763713656.682115,44711,0.0546228401362896
1763713657.7500818,44724,0.06975089013576508
1763713658.2493029,44730,0.0781416967511177
1763713660.8303888,44761,0.06383892893791199
1763713677.9930835,44976,0.06979495286941528
1763713801.7971733,46492,0.08324899524450302
1763713831.9056613,46890,0.067818783223629
1763713845.7017787,47063,0.0765528529882431
1763713846.0308282,47067,0.08137842267751694
1763713847.3062892,47083,0.06964386999607086
1763713851.3930712,47112,0.06285236030817032
1763713854.8501968,47159,0.07248710840940475
1763713856.393541,47178,0.07212856411933899
1763713866.3994832,47304,0.06250835955142975
1763713892.240827,47625,0.06534890085458755
1763713921.7980747,47999,0.06568922847509384
1763713937.274696,48189,0.0715382844209671
1763713942.1524572,48247,0.06675934046506882
1763713952.840294,48385,0.08138064295053482
1763713963.2999697,48510,0.06172814965248108
1763713973.7222466,48635,0.08062496781349182
1763713980.556313,48717,0.06937085837125778
1763713991.1207414,48843,0.0615120455622673
1763714019.4579737,49165,0.08206386864185333
1763714031.6035225,49314,0.07103367149829865
1763714044.8505425,49483,0.07370124757289886
1763714066.4824414,49752,0.06081812083721161
1763714075.4392605,49864,0.07175584137439728
1763714087.5988433,50010,0.061922140419483185
1763714106.8280113,50261,0.05556095764040947
1763714137.9391768,50639,0.07351214438676834
1763714142.5388863,50697,0.07564209401607513
1763714234.0997093,51797,0.06038810312747955
1763714244.5933907,51930,0.06251006573438644
1763714245.0254734,51936,0.06675209105014801
1763714247.7182915,51971,0.06807495653629303
1763714251.0869317,52013,0.0668468251824379
1763714268.3971555,52229,0.05871623754501343
1763714271.239598,52263,0.0739547610282898
1763714278.6687834,52352,0.0678994283080101
1763714279.6375015,52364,0.07358980178833008
1763714282.282346,52399,0.0636461079120636
1763714305.698788,52666,0.06909165531396866
1763714330.1702266,52967,0.08780135214328766
1763714339.1213431,53082,0.07244936376810074
1763714353.2824764,53254,0.07139416038990021
1763714383.091624,53623,0.06838253885507584
1763714414.9104319,54041,0.0678274929523468
1763714449.1023483,54458,0.06995042413473129
1763714459.2778425,54592,0.06058494374155998
1763714473.4215298,54766,0.06752722710371017
1763714499.3003216,55079,0.05587256699800491
1763714504.8401673,55148,0.06134657561779022
1763714522.75931,55367,0.06807716190814972
1763714533.967208,55499,0.07265592366456985
1763714540.8481438,55586,0.07328929007053375
1763714544.451891,55629,0.05931137874722481
1763714551.8025055,55718,0.06759393215179443
1763714572.7972295,55982,0.06293371319770813
1763714599.0368915,56291,0.069254569709301
1763714614.1747813,56481,0.07307187467813492
1763714648.9764037,56932,0.0733092725276947
1763714651.1691635,56959,0.06445973366498947
1763714659.5004423,57066,0.06151518225669861
1763714686.8156602,57412,0.07259977608919144
1763714690.0327303,57451,0.060489583760499954
1763714717.993792,57792,0.0708094984292984
1763714726.1875257,57898,0.07435973733663559
1763714729.8290195,57944,0.0712260901927948
1763714749.5114305,58170,0.06777544319629669
1763714767.5115988,58397,0.06351637095212936
1763714768.0389748,58405,0.07003064453601837
1763714782.9690094,58615,0.07500826567411423
1763714786.1729398,58655,0.06806428730487823
1763714795.0094912,58766,0.06603752821683884
1763714802.877232,58865,0.066098153591156
1763714818.3264709,59057,0.07191804051399231
1763714850.271067,59485,0.0851210281252861
1763714854.9257061,59553,0.08415047824382782
1763714891.760726,60001,0.07531379163265228
1763714914.588497,60280,0.0784611850976944
1763714926.0160728,60431,0.07971404492855072
1763714967.8162851,60958,0.08601405471563339
1763715001.7423306,61386,0.06141072139143944
1763715002.7193992,61398,0.04705490916967392
1763715031.3080392,61742,0.06658884882926941
1763715044.4361618,61904,0.0668843612074852
1763715051.4778252,61990,0.07521705329418182
1763715056.5002143,62052,0.06177277863025665
1763715078.759911,62344,0.06226946786046028
1763715082.015401,62386,0.0749959945678711
1763715115.0089293,62820,0.08013440668582916
1763715127.618772,62968,0.06681295484304428
1763715176.9917214,63568,0.07052281498908997
1763715181.5070264,63622,0.06263621151447296
1763715186.757676,63687,0.06113698333501816
1763715204.4944258,63905,0.07610370218753815
1763715219.2179718,64091,0.065131776034832
1763715252.2531784,64499,0.0774625837802887
1763715284.129353,64894,0.06257864832878113
1763715286.9273956,64928,0.0596889927983284
1763715320.411992,65325,0.06811927258968353
1763715327.9159007,65417,0.06960997730493546
1763715330.1807957,65445,0.06483929604291916
1763715339.5263393,65558,0.062372248619794846
1763715349.9244962,65684,0.06840363889932632
1763715352.9529414,65722,0.07369279116392136
1763715362.1891825,65841,0.076083704829216
1763715363.4398658,65858,0.06582675874233246
1763715369.136062,65933,0.06581825017929077
1763715371.0138843,65956,0.057228170335292816
1763715373.5238433,65987,0.07021217048168182
1763715391.4104123,66210,0.08111432194709778
1763715393.0233276,66230,0.0717703104019165
1763715393.9255626,66244,0.058319173753261566
1763715397.5133994,66292,0.07454371452331543
1763715414.6431663,66509,0.06069004163146019
1763715426.2295597,66652,0.06104765832424164
1763715427.2029936,66664,0.07415305823087692
1763715428.484541,66680,0.06549814343452454
1763715433.3414667,66742,0.07179246097803116
1763715478.9843795,67281,0.059471048414707184
1763715497.7301526,67511,0.06287670880556107
1763715498.5610976,67523,0.0811876431107521
1763715522.9016337,67834,0.06704020500183105
1763715527.751667,67898,0.07202214002609253
1763715535.0887344,67994,0.06713718920946121
1763715551.0735292,68188,0.0722803995013237
1763715571.3183746,68438,0.060725390911102295
1763715572.8198628,68456,0.07250630855560303
1763715583.6554432,68587,0.06989312916994095
1763715586.4277096,68619,0.05566482990980148
1763715603.8155067,68826,0.07162120938301086
1763715621.8062065,69066,0.06825229525566101
1763715635.5941772,69234,0.06338424980640411
1763715653.9402764,69460,0.07428401708602905
1763715659.359443,69529,0.056870847940444946
1763715668.3174226,69640,0.05675916001200676
1763715671.2511058,69675,0.071819968521595
1763715683.3792136,69822,0.06545659154653549
1763715712.2244444,70195,0.06903039664030075
1763715725.8497632,70360,0.064671590924263
1763715744.481839,70588,0.05878142639994621
1763715744.8907523,70593,0.07719557732343674
1763715750.9166605,70637,0.07116986811161041
1763715770.1240358,70875,0.0715942233800888
1763715776.331791,70951,0.06408442556858063
1763715776.9202695,70958,0.06413310766220093
1763715786.9474697,71081,0.060216568410396576
1763715793.3005106,71159,0.07214611768722534
1763715797.019488,71206,0.06311631202697754
1763715800.812238,71256,0.07328811287879944
1763715834.5490582,71694,0.07605894654989243
1763715844.6531894,71833,0.06592428684234619
1763715880.183652,72289,0.056832946836948395
1763715903.0002086,72550,0.0694737583398819
1763715905.7648678,72585,0.06232549250125885
1763715948.1242638,73124,0.06092480570077896
1763715954.3561835,73204,0.0577351376414299
1763715957.4065416,73242,0.06938636302947998
1763715973.8345206,73453,0.0598943866789341
1763715982.933741,73565,0.07460826635360718
1763715991.9617355,73686,0.05341831594705582
1763716003.2122777,73838,0.06687241792678833
1763716009.2087584,73915,0.06487126648426056
1763716009.7175992,73922,0.061964698135852814
1763716011.2991395,73943,0.05196143686771393
1763716018.0148375,74036,0.07185173034667969
1763716030.592131,74192,0.06981764733791351
1763716076.5508814,74756,0.06803683191537857
1763716095.4475217,75005,0.06804995238780975
1763716104.1324365,75110,0.06713426113128662
1763716106.9421096,75146,0.05633047595620155
1763716110.0664575,75184,0.07118608802556992
1763716111.8273616,75205,0.07350429892539978
1763716125.1903582,75369,0.06585685163736343
1763716130.2435658,75442,0.0693773478269577
1763716134.0972054,75497,0.06954024732112885
1763716139.388223,75565,0.07461804151535034
1763716192.8060715,76219,0.061502955853939056
1763716217.700946,76531,0.07173456996679306
1763716238.8562698,76793,0.05519029498100281
1763716255.8284223,77012,0.07433053106069565
1763716298.7208638,77558,0.06487348675727844
1763716302.7836854,77609,0.06592066586017609
1763716318.272599,77806,0.06938888877630234
1763716331.0419495,77950,0.07260546088218689
1763716341.7350335,78089,0.06981269270181656
1763716345.6481943,78144,0.07582830637693405
1763716348.8246195,78186,0.06898932158946991
1763716352.2807589,78229,0.06895917654037476
1763716362.1866655,78352,0.07803929597139359
1763716367.9728374,78423,0.05240888148546219
1763716368.9478478,78435,0.07245311141014099
1763716381.7167063,78590,0.06444372236728668
1763716419.2828243,79060,0.062328387051820755
1763716429.0434377,79178,0.054204173386096954
1763716433.338085,79230,0.06645376235246658
1763716459.5420115,79554,0.056095223873853683
1763716486.115856,79865,0.05838733911514282
1763716534.374703,80473,0.07533836364746094
1763716535.908676,80493,0.06892119348049164
1763716628.4342933,81615,0.0691392719745636
1763716636.8971403,81721,0.0769466981291771
1763716697.4095976,82482,0.06309524178504944
1763716703.6130488,82557,0.07814595103263855
1763716719.365303,82748,0.058021180331707
1763716752.3577847,83150,0.06964148581027985
1763716754.5297904,83176,0.07063393294811249
1763716768.9827838,83324,0.061096690595149994
1763716807.0635867,83795,0.06674683839082718
1763716816.0148876,83904,0.0712144672870636
1763716822.4278257,83989,0.0650789737701416
1763716826.4727268,84039,0.06826334446668625
1763716846.3629138,84281,0.07823587954044342
1763716889.6724024,84822,0.07034359872341156
1763716892.6140413,84858,0.06439657509326935
1763716916.1932056,85127,0.0674443393945694
1763716939.987413,85420,0.0688367560505867
1763716955.029662,85605,0.08018504828214645
1763716969.6419964,85784,0.06485037505626678
1763717004.3273158,86222,0.06425763666629791
1763717018.636698,86402,0.059553518891334534
1763717020.1943824,86421,0.06438188999891281
1763717039.142346,86658,0.0715496838092804
1763717043.953767,86716,0.058964803814888
1763717056.4212763,86867,0.06892576813697815
1763717058.642271,86894,0.05907363072037697
1763717063.9613745,86939,0.06544944643974304
1763717094.4828165,87321,0.0632319301366806
1763717114.849833,87575,0.05866377428174019
1763717123.946941,87688,0.07272648811340332
1763717131.7390838,87794,0.07095497101545334
1763717141.0668447,87909,0.0616879016160965
1763717156.3962138,88097,0.06687787920236588
1763717167.053076,88224,0.06215428560972214
1763717193.1580465,88557,0.0770665779709816
1763717217.0723588,88832,0.06276138871908188
1763717266.8052728,89446,0.06350002437829971
1763717291.217984,89753,0.06128726154565811
1763717315.3546154,90044,0.05662379786372185
1763717322.5005445,90141,0.05834093689918518
1763717324.751036,90172,0.06354775279760361
1763717326.0688353,90189,0.0670463889837265
1763717358.3736098,90577,0.05820115655660629
1763717358.8289278,90584,0.07290199398994446
1763717375.7123086,90806,0.06524431705474854
1763717377.0538406,90822,0.07369299232959747
1763717383.443883,90900,0.07371696084737778
1763717390.9971018,90993,0.07075745612382889
1763717425.8573427,91420,0.061659056693315506
1763717453.122253,91737,0.05782308802008629
1763717462.2520907,91850,0.06239916384220123
1763717473.665808,91993,0.07071608304977417
1763717489.7125201,92187,0.06342675536870956
1763717495.097905,92253,0.06889805197715759
1763717495.1798096,92254,0.07062193751335144
1763717495.5869102,92259,0.06674383580684662
1763717496.1696663,92266,0.06125228852033615
1763717536.964523,92751,0.06705725938081741
1763717542.9730644,92823,0.06969525665044785
1763717585.1638267,93355,0.06490783393383026
1763717613.8784041,93715,0.05788935720920563
1763717617.4940047,93759,0.08155272901058197
1763717618.1568098,93767,0.06379307061433792
1763717637.4730024,94005,0.060185398906469345
1763717638.160441,94013,0.07082565128803253
1763717650.5456605,94165,0.06675510108470917
1763717676.1417677,94471,0.06693043559789658
1763717708.9749966,94873,0.06298104673624039
1763717725.4966767,95084,0.07035752385854721
1763717737.9619408,95237,0.06686435639858246
1763717774.2138073,95688,0.06284907460212708
1763717781.4508646,95778,0.06938495486974716
1763717812.9361732,96148,0.07169781625270844
1763717871.7710261,96883,0.05731717497110367
1763717882.3437927,97014,0.0668148621916771
1763717954.6538403,97901,0.05996217578649521
1763718005.5414796,98539,0.0639156699180603
1763718013.8621817,98645,0.07135776430368423
1763718046.7633367,99051,0.05570954084396362
1763718048.145511,99068,0.05932074785232544
1763718050.9532309,99102,0.05714472383260727
1763718052.417987,99124,0.06113032251596451
1763718069.6436863,99341,0.06259076297283173
1763718076.1844304,99420,0.07028213888406754
1763718144.0007753,100240,0.06836631894111633
1763718153.3571112,100359,0.05928294360637665
1763718158.8802645,100431,0.06984984874725342
1763718176.7184305,100658,0.06687311828136444
1763718188.6117153,100796,0.06363296508789062
1763718199.190949,100934,0.06271921098232269
1763718212.4985948,101100,0.0697019025683403
1763718218.5295563,101175,0.07070085406303406
1763718229.9078376,101315,0.07494157552719116
1763718246.452295,101501,0.0654100552201271
1763718257.5202832,101642,0.07018834352493286
1763718290.2428455,102052,0.06778886914253235
1763718298.5235274,102161,0.06269106268882751
1763718298.9198577,102166,0.06061230227351189
1763718305.6999044,102247,0.060374949127435684
1763718327.18946,102509,0.0726492702960968
1763718350.9607518,102806,0.06465902924537659
1763718362.4667854,102949,0.06453090906143188
1763718362.7919884,102953,0.06627936661243439
1763718387.5132987,103236,0.06264908611774445
1763718400.5132658,103405,0.06476525962352753
1763718409.1233337,103508,0.06870023161172867
1763718426.428657,103720,0.06940965354442596
1763718442.013222,103917,0.0600932352244854
1763718476.6937225,104340,0.07144323736429214
1763718477.3258042,104347,0.064165860414505
1763718483.238557,104413,0.06569235026836395
1763718487.6400516,104462,0.06123100593686104
1763718521.2922485,104876,0.06587053090333939
1763718528.341408,104967,0.06273765116930008
1763718539.290341,105077,0.06377828866243362
1763718544.7827506,105144,0.067623570561409
1763718556.6624043,105298,0.0708264410495758
1763718575.2569373,105524,0.07052672654390335
1763718581.166766,105596,0.05761789530515671
1763718582.5572822,105613,0.05806451663374901
1763718591.408177,105722,0.06042324751615524
1763718594.3238075,105757,0.06478060781955719
1763718597.0942802,105798,0.06730105727910995
1763718630.317924,106210,0.06423087418079376
1763718638.854336,106312,0.06504306197166443
1763718641.456418,106341,0.05779702216386795
1763718643.136206,106363,0.0789458230137825
1763718652.0705526,106481,0.0783066675066948
1763718689.2206628,106901,0.06505344808101654
1763718694.2760062,106967,0.07409848272800446
1763718702.1050713,107066,0.06481067836284637
1763718702.9874756,107077,0.06949319690465927
1763718706.1891568,107116,0.06025167927145958
1763718720.2417789,107292,0.05959787219762802
1763718746.8623824,107625,0.06407107412815094
1763718759.7028878,107782,0.06308657675981522
1763718764.3485541,107840,0.06983107328414917
1763718766.6622477,107868,0.05911776423454285
1763718773.2742765,107952,0.05578874424099922
1763718782.6829753,108068,0.06636516749858856
1763718870.6227536,109140,0.06177932396531105
1763718875.8838022,109204,0.07591642439365387
1763718899.2383697,109499,0.06038052588701248
1763718902.8320894,109543,0.07425893098115921
1763718933.1634634,109914,0.06782794743776321
1763718941.744726,110026,0.06708146631717682
1763718943.3849814,110048,0.06641712784767151
1763718972.086039,110404,0.06357862055301666
1763718981.8263247,110500,0.058443039655685425
1763719020.0892556,110971,0.06493660062551498
1763719023.66293,111013,0.06894411146640778
1763719039.5402718,111216,0.07017526775598526
1763719043.5363615,111265,0.06701860576868057
1763719047.385186,111313,0.06401050090789795
1763719049.7384782,111343,0.057178936898708344
1763719070.4582121,111608,0.06858106702566147
1763719098.9282615,111963,0.05394231528043747
1763719124.6498878,112280,0.06511862576007843
1763719128.349498,112303,0.05965961888432503
1763719130.427969,112328,0.05705012381076813
1763719138.0598028,112423,0.07728657871484756
1763719140.0935311,112448,0.05998601019382477
1763719146.9632244,112532,0.06148475408554077
1763719148.166848,112547,0.05778689309954643
1763719156.562126,112653,0.0630391538143158
1763719156.6437898,112654,0.06165877729654312
1763719180.2861784,112949,0.05912009999155998
1763719221.4739096,113455,0.0681767612695694
1763719280.5808945,114153,0.07194191962480545
1763719284.6878521,114204,0.06624662131071091
1763719297.9134042,114363,0.06354296207427979
1763719298.7482862,114373,0.0605870857834816
1763719315.6662424,114578,0.061124205589294434
1763719330.467542,114769,0.06583914905786514
1763719334.93313,114823,0.06777630001306534
1763719336.1506424,114839,0.06467440724372864
1763719371.720064,115288,0.06309659779071808
1763719377.0318272,115358,0.06019369140267372
1763719377.3589149,115362,0.06825635582208633
1763719382.6118042,115427,0.06198801472783089
1763719399.8361754,115634,0.061191875487565994
1763719402.193386,115662,0.055537402629852295
1763719413.7215993,115801,0.054132647812366486
1763719445.001804,116158,0.05426328256726265
1763719445.0839043,116159,0.05549810081720352
1763719452.9383743,116254,0.05896417796611786
1763719465.1018069,116406,0.05931413546204567
1763719480.3603735,116594,0.06327477842569351
1763719480.6908534,116598,0.06780338287353516
1763719524.2598944,117157,0.06753198057413101
1763719532.2433958,117255,0.06831032782793045
1763719575.2686317,117764,0.05501992255449295
1763719626.3780901,118399,0.0638606995344162
1763719640.6136343,118575,0.062213849276304245
